run_id,assay,well,sample,sample_type,sample_key,run_date,method_id,method_variant,n_total_droplets,n_accepted_droplets,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,n_mut_expected,n_wt_expected,classification_status,classification_message,method_parameters_json
2021-01-26_SNV_P102L,P102L,F06,953891-sn,biological_sample,953891_sn,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15006,12276,635,11641,0,0,2730,0,0,11641,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-26_SNV_P102L,P102L,F09,955427-th,biological_sample,955427_th,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15257,10463,403,10060,0,0,4794,0,0,10060,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-26_SNV_P102L,P102L,G03,924486-hc,biological_sample,924486_hc,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15934,10999,1511,9488,0,0,4935,0,0,9488,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-26_SNV_P102L,P102L,G06,953891-th,biological_sample,953891_th,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14025,9833,887,8946,0,0,4192,0,0,8946,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-26_SNV_P102L,P102L,G09,929474-bg,biological_sample,929474_bg,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14194,5995,301,5694,0,0,8199,0,0,5694,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-26_SNV_P102L,P102L,H03,924486-sn,biological_sample,924486_sn,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15177,10153,877,9275,0,1,5024,0,1,9276,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-26_SNV_P102L,P102L,H06,18-5-th,biological_sample,18_5_th,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14887,10464,1073,9391,0,0,4423,0,0,9391,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-26_SNV_P102L,P102L,H09,929474-cb,biological_sample,929474_cb,2021-01-26,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14779,8811,214,8597,0,0,5968,0,0,8597,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,A03,NTC,NTC,ntc,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15113,15113,15109,4,0,0,0,0,0,4,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,A06,933892-th,biological_sample,933892_th,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14741,14692,307,14382,0,3,49,0,3,14385,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,A09,238501-cb,biological_sample,238501_cb,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15297,15258,4644,10610,0,4,39,0,4,10614,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,B03,WT,WT_control,wt,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,13200,13158,2240,10915,1,2,42,0,3,10917,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,B06,943497-bg,biological_sample,943497_bg,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14908,14834,2065,12767,0,2,74,0,2,12769,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,B09,238501-fr,biological_sample,238501_fr,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15310,15267,776,14491,0,0,43,0,0,14491,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,C03,P102L-mut,positive_control,,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15678,15472,8642,2987,2963,880,206,0,3843,3867,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,C06,943497-cb,biological_sample,943497_cb,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14937,14898,569,14328,0,1,39,0,1,14329,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,C09,238501-hc,biological_sample,238501_hc,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15589,15540,1127,14411,0,2,49,0,2,14413,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,D03,933892-bg,biological_sample,933892_bg,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16172,16130,2157,13969,0,4,42,0,4,13973,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,D06,943497-fr,biological_sample,943497_fr,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15556,15521,2339,13181,0,1,35,0,1,13182,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,E03,933892-cb,biological_sample,933892_cb,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16125,16087,691,15395,0,1,38,0,1,15396,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,E06,943497-hc,biological_sample,943497_hc,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15816,15760,1061,14698,0,1,56,0,1,14699,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,E09,238501-th,biological_sample,238501_th,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14016,13962,840,13122,0,0,54,0,0,13122,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,F03,933892-fr,biological_sample,933892_fr,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15816,15771,219,15552,0,0,45,0,0,15552,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,F06,943497-sn,biological_sample,943497_sn,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15568,15519,121,15398,0,0,49,0,0,15398,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,F09,929474-fr,biological_sample,929474_fr,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14976,14931,903,14024,0,4,45,0,4,14028,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,G03,933892-hc,biological_sample,933892_hc,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14650,14614,852,13762,0,0,36,0,0,13762,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,G06,943497-th,biological_sample,943497_th,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15538,15483,2091,13392,0,0,55,0,0,13392,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,G09,929474-hc,biological_sample,929474_hc,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15549,15500,862,14638,0,0,49,0,0,14638,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,H03,933892-sn,biological_sample,933892_sn,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14972,14915,3125,11790,0,0,57,0,0,11790,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-01-28_SNV_P102L,P102L,H06,238501-bg,biological_sample,238501_bg,2021-01-28,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15503,15455,39,15416,0,0,48,0,0,15416,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,A01,NTC,NTC,ntc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16027,16022,16022,0,0,0,5,0,0,0,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,A02,18-17-cb,biological_sample,18_17_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14222,14180,1350,12828,0,2,42,0,2,12830,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,A03,18-24-sn,biological_sample,18_24_sn,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14580,14539,1136,13400,1,2,41,0,3,13402,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,A04,17-20-fr,biological_sample,17_20_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15787,15732,1645,14081,0,6,55,0,6,14087,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,A05,18-1-bg,biological_sample,18_1_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15714,15633,2262,13369,0,2,81,0,2,13371,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,A06,18-6-bg,biological_sample,18_6_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15037,14988,816,14171,0,1,49,0,1,14172,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,A08,14-24-sn,biological_sample,14_24_sn,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16803,16481,3586,12893,2,0,322,0,2,12893,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,B01,WT,WT_control,wt,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15341,15299,2499,12800,0,0,42,0,0,12800,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,B02,18-17-fr,biological_sample,18_17_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15220,15177,915,14261,0,1,43,0,1,14262,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,B03,18-24-th,biological_sample,18_24_th,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15463,15424,514,14910,0,0,39,0,0,14910,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,B04,17-20-sn,biological_sample,17_20_sn,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14899,14842,2330,12510,0,2,57,0,2,12512,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,B05,18-1-cb,biological_sample,18_1_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16696,16634,5111,11522,1,0,62,0,1,11522,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,B06,18-6-cb,biological_sample,18_6_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15887,15865,791,15074,0,0,22,0,0,15074,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,B08,14-24-th,biological_sample,14_24_th,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15970,15857,1,15856,0,0,113,0,0,15856,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,C01,P102L-mut,positive_control,,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14350,13997,6741,3043,3087,1126,353,0,4213,4169,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,C02,18-17-sn,biological_sample,18_17_sn,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14965,14932,1242,13690,0,0,33,0,0,13690,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,C03,18-31-bg,biological_sample,18_31_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15911,15870,886,14983,1,0,41,0,1,14983,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,C04,17-20-th,biological_sample,17_20_th,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15491,15450,5211,10236,1,2,41,0,3,10238,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,C05,18-1-fr,biological_sample,18_1_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16711,16649,1177,15471,0,1,62,0,1,15472,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,C06,18-6-fr,biological_sample,18_6_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15883,15841,2089,13750,2,0,42,0,2,13750,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,C08,18-31-cb,biological_sample,18_31_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14797,14036,636,13400,0,0,761,0,0,13400,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,D01,14-24-bg,biological_sample,14_24_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,22950,20535,9485,11050,0,0,2415,0,0,11050,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,D02,18-17-th,biological_sample,18_17_th,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16170,16122,1316,14804,0,2,48,0,2,14806,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,D03,18-31-hc,biological_sample,18_31_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,17010,16970,1579,15389,1,1,40,0,2,15390,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,D04,17-32-bg,biological_sample,17_32_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15122,15081,1671,13407,0,3,41,0,3,13410,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,D05,18-1-hc,biological_sample,18_1_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15246,15172,1420,13751,0,1,74,0,1,13752,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,D06,18-6-hc,biological_sample,18_6_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,17174,17123,743,16378,0,2,51,0,2,16380,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,D08,18-31-fr,biological_sample,18_31_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16218,16107,2329,13777,1,0,111,0,1,13777,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,E02,18-24-bg,biological_sample,18_24_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15514,15463,934,14526,1,2,51,0,3,14528,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,E03,18-31-sn,biological_sample,18_31_sn,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16547,16503,646,15857,0,0,44,0,0,15857,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,E04,17-32-cb,biological_sample,17_32_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15597,15565,3874,11691,0,0,32,0,0,11691,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,E05,18-5-cb,biological_sample,18_5_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15599,15562,754,14808,0,0,37,0,0,14808,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,E06,18-17-hc,biological_sample,18_17_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14642,14611,1973,12635,0,3,31,0,3,12638,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,E08,17-32-sn,biological_sample,17_32_sn,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16272,15823,1058,14764,0,1,449,0,1,14765,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,F01,14-24-fr,biological_sample,14_24_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,18091,18049,5064,12983,1,1,42,0,2,12984,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,F02,18-24-cb,biological_sample,18_24_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15537,15456,2002,13453,0,1,81,0,1,13454,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,F03,18-31-th,biological_sample,18_31_th,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16097,16064,2780,13283,0,1,33,0,1,13284,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,F04,17-32-fr,biological_sample,17_32_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16990,16944,1660,15283,0,1,46,0,1,15284,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,F05,18-5-fr,biological_sample,18_5_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16128,16076,3505,12570,1,0,52,0,1,12570,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,F08,18-5-bg,biological_sample,18_5_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16768,16600,606,15994,0,0,168,0,0,15994,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,G01,14-24-hc,biological_sample,14_24_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,17009,16956,6616,10340,0,0,53,0,0,10340,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,G02,18-24-fr,biological_sample,18_24_fr,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15514,15462,920,14541,0,1,52,0,1,14542,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,G03,17-20-bg,biological_sample,17_20_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15799,15760,2924,12834,0,2,39,0,2,12836,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,G04,17-32-hc,biological_sample,17_32_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15217,15177,874,14302,1,0,40,0,1,14302,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,G05,18-5-hc,biological_sample,18_5_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15820,15775,691,15084,0,0,45,0,0,15084,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,G08,18-5-sn,biological_sample,18_5_sn,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,17741,17700,287,17413,0,0,41,0,0,17413,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,H01,18-17-bg,biological_sample,18_17_bg,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,17706,17647,2846,14799,0,2,59,0,2,14801,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,H02,18-24-hc,biological_sample,18_24_hc,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14191,14147,754,13392,0,1,44,0,1,13393,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,H03,17-20-cb,biological_sample,17_20_cb,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,14189,14162,1015,13145,0,2,27,0,2,13147,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,H04,17-32-th,biological_sample,17_32_th,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,17425,17376,2105,15266,0,5,49,0,5,15271,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-02_SNV_P102L,P102L,H05,18-5-th,biological_sample,18_5_th,2021-02-02,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15093,15041,855,14186,0,0,52,0,0,14186,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-17_SNV_P102L,P102L,A03,NTC,NTC,ntc,2021-02-17,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,15602,15596,15596,0,0,0,6,0,0,0,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-17_SNV_P102L,P102L,A06,CJD-20-08-bg,biological_sample,20_08_bg,2021-02-17,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,16577,16534,1171,15362,1,0,43,0,1,15362,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
2021-02-17_SNV_P102L,P102L,A09,P102L-mut,positive_control,,2021-02-17,bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,18386,18017,9540,3566,3647,1264,369,0,4911,4830,ok,NA,"{""class_parameters"":""control_geometry"",""rain_covariance_multiplier"":25,""prior_smoothing"":100}"
